0,1
0,2
1,1
2,2
3,2
4,1
5,2
6,1
7,2
8,2
9,1
10,2
11,1
12,1
13,2
14,1
15,1
16,2
17,2
18,1
19,2
20,2
21,2
22,1
23,2
24,2
25,2
26,2
27,1
28,2
29,1
30,2
31,1
32,2
33,1
34,2
35,1
36,1
37,1
38,2
39,2
40,2
41,1
42,2
43,2
44,2
45,1
46,1
47,2
48,2
49,1
50,2
51,1
52,1
53,1
54,2
55,2
56,1
57,2
58,2
59,1
60,1
61,1
62,1
63,2
64,2
65,1
66,1
67,2
68,2
69,1
70,2
71,2
72,1
73,1
74,2
75,1
76,1
77,2
78,2
79,1
80,2
81,2
82,2
83,2
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,2
92,1
93,2
94,1
95,2
96,1
97,2
98,1
99,2
100,2
101,1
102,2
103,1
104,1
105,1
106,2
107,2
108,2
109,1
110,2
111,2
112,2
113,2
114,2
115,1
116,1
117,1
118,2
119,1
120,1
121,1
122,2
123,2
124,2
125,1
126,1
127,2
128,1
129,1
130,2
131,2
132,1
133,1
134,2
135,2
136,1
137,1
138,2
139,2
140,1
141,2
142,1
143,1
144,2
145,1
146,1
147,1
148,2
149,1
150,2
151,1
152,2
153,1
154,1
155,1
156,2
157,1
158,1
159,1
160,1
161,2
162,1
163,2
164,2
165,2
166,1
167,2
168,1
169,1
170,2
171,2
172,1
173,1
174,2
175,2
176,2
177,2
178,2
179,2
180,1
181,2
182,2
183,2
184,1
185,1
186,2
187,1
188,2
189,2
190,2
191,1
192,2
193,1
194,1
195,2
196,1
197,1
198,2
199,1
200,1
201,1
202,1
203,2
204,1
205,2
206,1
207,1
208,1
209,2
210,2
211,1
212,1
213,1
214,2
215,2
216,1
217,2
218,1
219,1
220,1
221,2
222,1
223,1
224,2
225,2
226,1
227,2
228,1
229,1
230,1
231,2
232,2
233,1
234,1
235,1
236,2
237,2
238,2
239,2
240,1
241,1
242,1
243,2
244,1
245,2
246,1
247,1
248,2
249,2
250,2
251,1
252,1
253,1
254,1
255,1
256,1
257,2
258,1
259,2
260,2
261,2
262,2
263,2
264,2
265,1
266,1
267,1
268,2
269,1
270,1
271,1
272,2
273,1
274,1
275,2
276,2
277,2
278,2
279,1
280,2
281,2
282,2
283,2
284,1
285,1
286,2
287,2
288,1
289,1
290,1
291,1
292,1
293,1
294,1
295,2
296,2
297,1
298,2
299,1
300,1
301,2
302,1
303,2
304,1
305,2
306,1
307,2
308,1
309,2
310,2
311,1
312,1
313,2
314,1
315,1
316,1
317,2
318,2
319,2
320,1
321,2
322,2
323,2
324,2
325,1
326,2
327,2
328,1
329,2
330,2
331,2
332,1
333,1
334,1
335,1
336,2
337,2
338,1
339,1
340,1
341,2
342,2
343,1
344,2
345,1
346,2
347,2
348,2
349,2
350,2
351,2
352,1
353,1
354,2
355,2
356,1
357,2
358,2
359,2
360,2
361,2
362,1
363,1
364,1
365,1
366,1
367,2
368,1
369,1
370,1
371,1
372,2
373,1
374,1
375,1
376,1
377,2
378,2
379,1
380,1
381,1
382,1
383,1
384,1
385,1
386,2
387,1
388,1
389,1
390,1
391,2
392,2
393,1
394,2
395,1
396,1
397,1
398,1
399,2
400,1
401,2
402,2
403,1
404,1
405,1
406,1
407,2
408,1
409,2
410,2
411,2
412,1
413,2
414,2
415,2
416,2
417,1
418,2
419,2
420,2
421,1
422,2
423,1
424,2
425,1
426,1
427,2
428,2
429,2
430,2
431,2
432,2
433,1
434,1
435,1
436,1
437,2
438,2
439,2
440,2
441,1
442,1
443,1
444,1
445,2
446,1
447,2
448,1
449,1
450,1
451,2
452,1
453,1
454,1
455,2
456,2
457,2
458,1
459,2
460,2
461,2
462,1
463,2
464,2
465,1
466,1
467,1
468,2
469,1
470,1
471,2
472,2
473,2
474,2
475,1
476,2
477,1
478,2
479,2
480,1
481,1
482,2
483,2
484,2
485,2
486,1
487,2
488,2
489,1
490,1
491,2
492,1
493,2
494,1
495,1
496,2
497,2
498,2
499,1
500,2
501,2
502,1
503,2
504,1
505,1
506,1
507,2
508,1
509,2
510,2
511,2
512,1
513,2
514,1
515,2
516,2
517,2
518,1
519,1
520,2
521,2
522,2
523,2
524,2
525,1
526,2
527,2
528,1
529,2
530,2
531,1
532,2
533,2
534,2
535,2
536,1
537,1
538,1
539,2
540,1
541,1
542,1
543,1
544,1
545,1
546,2
547,1
548,1
549,1
550,2
551,1
552,2
553,1
554,2
555,2
556,1
557,2
558,1
559,2
560,2
561,1
562,2
563,2
564,2
565,2
566,1
567,2
568,2
569,2
570,2
571,1
572,1
573,1
574,2
575,2
576,1
577,1
578,2
579,2
580,2
581,1
582,2
583,2
584,2
585,1
586,1
587,2
588,1
589,1
590,2
591,2
592,2
593,2
594,1
595,1
596,2
597,1
598,1
599,2
600,2
601,1
602,2
603,2
604,2
605,2
606,1
607,1
608,2
609,1
610,1
611,2
612,1
613,1
614,2
615,2
616,1
617,1
618,1
619,2
620,2
621,1
622,2
623,1
624,2
625,2
626,2
627,1
628,2
629,2
630,1
631,1
632,1
633,1
634,2
635,2
636,2
637,2
638,1
639,1
640,2
641,2
642,2
643,1
644,2
645,1
646,1
647,1
648,1
649,2
650,1
651,2
652,1
653,1
654,1
655,2
656,2
657,2
658,2
659,2
660,1
661,2
662,1
663,2
664,1
665,1
666,1
667,2
668,1
669,2
670,1
671,2
672,1
673,2
674,1
675,2
676,2
677,2
678,2
679,1
680,1
681,2
682,1
683,2
684,2
685,2
686,2
687,1
688,2
689,2
690,1
691,2
692,1
693,2
694,2
695,2
696,1
697,1
698,1
699,2
700,2
701,2
702,1
703,2
704,2
705,2
706,2
707,2
708,1
709,2
710,1
711,1
712,1
713,1
714,1
715,2
716,2
717,1
718,1
719,2
720,1
721,1
722,2
723,2
724,1
725,2
726,2
727,1
728,1
729,1
730,2
731,2
732,2
733,1
734,2
735,2
736,2
737,2
738,1
739,1
740,2
741,1
742,1
743,1
744,2
745,2
746,1
747,2
748,2
749,1
750,2
751,2
752,1
753,2
754,1
755,1
756,2
757,2
758,1
759,2
760,2
761,1
762,1
763,2
764,2
765,1
766,2
767,2
768,2
769,2
770,1
771,2
772,2
773,2
774,2
775,1
776,2
777,1
778,1
779,1
780,2
781,1
782,1
783,2
784,2
785,1
786,2
787,1
788,1
789,2
790,1
791,2
792,2
793,1
794,2
795,2
796,2
797,2
798,2
799,2
800,2
801,1
802,2
803,1
804,2
805,1
806,2
807,2
808,2
809,2
810,2
811,1
812,2
813,1
814,2
815,2
816,2
817,1
818,1
819,2
820,2
821,1
822,2
823,1
824,2
825,2
826,2
827,1
828,2
829,1
830,1
831,1
832,2
833,1
834,2
835,2
836,2
837,1
838,1
839,2
840,1
841,1
842,2
843,1
844,1
845,2
846,2
847,2
848,1
849,2
850,1
851,1
852,2
853,2
854,1
855,2
856,2
857,2
858,2
859,2
860,1
861,1
862,2
863,1
864,2
865,1
866,2
867,2
868,2
869,1
870,2
871,1
872,1
873,1
874,1
