0,1
91,73
114,80
100,73
40,100
40,114
62,80
15,62
34,15
84,34
84,73
84,100
105,40
86,105
86,40
86,114
76,109
76,80
107,80
107,109
27,107
27,76
27,80
57,100
57,84
57,73
106,57
106,109
31,109
51,31
29,106
110,29
110,34
110,15
26,84
26,15
26,110
26,34
50,26
50,84
50,100
50,57
50,73
52,86
42,52
42,91
97,114
97,109
97,107
2,97
2,106
2,91
25,100
25,86
25,52
74,51
71,74
71,51
46,31
24,46
24,110
24,27
24,76
24,62
82,73
82,91
82,42
82,51
72,46
72,97
72,109
72,31
60,72
60,73
60,74
60,51
60,71
64,31
64,109
64,29
64,51
13,64
13,91
13,42
13,82
101,31
101,57
101,25
101,97
101,107
101,109
85,101
85,62
85,24
85,76
85,27
48,15
48,114
10,48
10,34
10,100
10,50
10,84
10,73
10,57
5,72
5,74
5,31
5,97
55,5
55,64
55,97
55,46
55,101
55,109
55,107
21,51
21,60
21,71
108,21
108,76
108,82
108,91
108,13
108,42
67,110
6,67
6,26
6,62
6,27
6,80
6,85
6,24
90,21
104,90
104,24
104,67
65,71
65,52
65,86
65,25
41,65
41,48
41,34
41,26
41,110
16,114
16,48
16,40
53,16
53,42
53,90
53,104
53,67
14,85
14,46
14,101
14,107
14,72
14,31
30,14
30,46
30,62
30,60
30,74
30,51
30,71
77,2
9,77
9,91
9,5
9,21
9,90
0,114
0,62
0,106
0,64
22,64
22,0
20,22
20,105
20,85
20,62
20,6
20,76
20,27
20,80
66,55
66,6
66,14
66,31
66,97
66,46
66,72
113,66
113,29
113,108
113,106
113,2
113,77
3,2
3,0
3,22
3,5
37,3
37,84
37,24
37,20
37,80
37,62
37,6
37,76
47,73
47,2
47,106
47,3
47,77
47,29
111,47
111,22
111,52
111,21
111,90
88,57
88,10
88,67
88,53
88,104
32,88
32,27
32,65
32,110
32,41
32,15
32,26
32,34
78,100
78,52
78,25
78,65
78,86
11,78
11,55
11,47
11,29
11,77
11,113
11,2
39,20
39,31
39,107
39,72
39,14
39,101
39,66
39,46
61,39
61,80
61,105
61,114
61,48
61,16
59,15
59,104
59,53
59,88
59,67
94,59
94,80
94,61
94,40
94,105
94,16
94,114
94,48
7,29
7,111
7,90
7,9
7,21
103,7
103,2
103,22
103,29
103,11
103,111
103,77
103,113
79,59
79,26
79,15
79,41
79,110
79,34
102,79
102,50
102,65
102,25
102,26
102,34
102,32
102,15
102,41
56,46
56,55
56,71
56,51
56,74
56,60
56,30
28,56
28,13
28,74
63,57
63,40
63,48
63,105
63,61
63,114
92,63
92,94
92,85
92,79
92,28
92,71
92,74
92,15
35,53
35,63
35,78
35,59
35,67
35,88
35,104
4,35
4,52
4,104
4,16
4,114
4,94
4,105
4,63
4,40
1,62
1,107
1,101
1,55
1,28
1,109
1,97
1,46
99,21
99,53
99,7
99,9
99,90
99,28
99,111
96,99
96,106
96,113
96,77
96,52
96,29
96,47
68,104
68,0
68,35
68,78
68,67
68,53
68,59
68,88
83,68
83,91
83,13
83,42
83,82
83,30
83,108
112,40
112,34
112,50
112,73
112,86
112,65
112,52
112,78
112,25
17,74
17,90
17,111
17,78
17,21
17,99
17,9
17,28
44,17
44,60
44,27
44,99
44,90
44,9
44,66
44,111
44,7
45,73
45,50
45,28
45,57
45,100
45,92
45,17
45,10
45,84
8,72
8,51
8,30
8,56
8,28
8,74
8,71
8,92
8,60
12,11
12,78
12,103
12,113
12,77
12,2
12,106
12,96
12,13
93,90
93,106
93,103
93,2
93,77
93,47
93,29
93,96
75,40
75,99
75,0
75,86
75,22
75,3
54,75
54,79
54,90
54,4
54,48
54,105
54,40
54,16
54,63
19,83
19,72
19,107
19,1
19,14
19,31
19,46
19,66
19,39
18,19
18,92
18,76
18,80
18,27
18,24
18,37
18,6
18,85
18,62
38,41
38,71
38,8
38,91
38,56
38,0
38,51
38,30
38,60
38,74
89,18
89,94
89,16
89,54
89,61
89,48
89,105
89,114
43,89
43,82
43,108
43,42
43,83
43,13
43,91
43,11
95,61
95,86
95,73
95,45
95,88
95,10
95,57
95,96
95,50
95,100
95,84
70,83
70,43
70,82
70,113
70,13
70,108
70,91
70,28
70,42
58,42
58,77
58,44
58,80
58,76
58,24
58,20
58,62
58,37
58,27
58,85
36,68
36,7
36,54
36,89
36,61
36,48
36,63
36,40
36,105
36,4
81,100
81,84
81,15
81,41
81,79
81,110
81,102
81,26
81,32
98,56
98,71
98,3
98,91
98,82
98,43
98,70
98,108
98,42
98,83
98,13
87,88
87,76
87,52
87,28
87,68
87,104
87,59
87,67
87,35
87,53
33,50
33,37
33,67
33,102
33,34
33,110
33,41
33,15
33,81
33,32
33,79
69,16
69,93
69,75
69,9
69,111
69,3
69,21
69,44
69,7
69,17
23,25
23,29
23,12
23,22
23,11
23,106
23,96
23,103
23,47
23,93
49,35
49,68
49,87
49,53
49,104
49,59
49,67
49,88
49,0
49,27
49,95
